2026/03/21 09:25:15 Загружено 2 подписчиков
2026/03/21 09:25:16 Запуск анализа рынка (1h Stoch RSI)...
2026/03/22 09:48:03 CROSSUSDT Stoch RSI(1h,7)=65.32
2026/03/22 09:48:04 CROUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:04 CRVPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:04 CRVUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:04 CTCUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:04 CTKUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:05 CUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:05 CVCUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:05 CVXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:05 CYBERUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:06 CYSUSDT Stoch RSI(1h,7)=48.12
2026/03/22 09:48:06 DASHUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:06 DBRUSDT Stoch RSI(1h,7)=37.68
2026/03/22 09:48:07 DEEPUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:07 DEGENUSDT Stoch RSI(1h,7)=12.85
2026/03/22 09:48:07 DEXEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:07 DIAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:08 DOGEPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:08 DOGEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:08 DOGEUSDT-03APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:08 DOGEUSDT-10APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:09 DOGEUSDT-24APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:09 DOGEUSDT-27MAR26 Stoch RSI(1h,7)=100.00
2026/03/22 09:48:09 DOGUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:09 DOLOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:10 DOODUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:10 DOTPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:10 DOTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:10 DRIFTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:11 DUSKUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:11 DYDXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:11 DYMUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:11 EDENUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:12 EDUUSDT Stoch RSI(1h,7)=81.64
2026/03/22 09:48:12 EGLDUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:12 EIGENPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:12 EIGENUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:13 ELSAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:13 ENAPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:13 ENAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:13 ENJUSDT Stoch RSI(1h,7)=10.68
2026/03/22 09:48:13 ENSOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:14 ENSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:14 EPICUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:14 ERAUSDT Stoch RSI(1h,7)=19.58
2026/03/22 09:48:14 ESPORTSUSDT Stoch RSI(1h,7)=39.38
2026/03/22 09:48:15 ESPUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:15 ESUSDT Stoch RSI(1h,7)=15.51
2026/03/22 09:48:15 ETCPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:15 ETCUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:16 ETHBTCUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:16 ETHFIPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:16 ETHFIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:16 ETHPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:17 ETHUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:17 ETHUSDT-03APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:17 ETHUSDT-10APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:17 ETHUSDT-24APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:18 ETHUSDT-25DEC26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:18 ETHUSDT-25SEP26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:18 ETHUSDT-26JUN26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:18 ETHUSDT-27MAR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:18 ETHUSDT-29MAY26 Stoch RSI(1h,7)=0.00
2026/03/22 09:48:19 EULUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:19 EVAAUSDT Stoch RSI(1h,7)=37.42
2026/03/22 09:48:19 FARTCOINPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:19 FARTCOINUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:20 FFUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:20 FHEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:20 FIDAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:20 FIGHTUSDT Stoch RSI(1h,7)=100.00
2026/03/22 09:48:22 FILPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:23 FILUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:23 FIOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:23 FLOCKUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:23 FLOWUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:23 FLRUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:24 FLUIDUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:24 FLUXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:24 FOGOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:24 FOLKSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:25 FORMUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:25 FUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:25 GALAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:25 GASUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:26 GIGAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:26 GIGGLEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:26 GLMUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:26 GMTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:26 GMXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:27 GNOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:27 GOATUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:27 GODSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:27 GPSUSDT Stoch RSI(1h,7)=5.01
2026/03/22 09:48:28 GRASSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:28 GRIFFAINUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:28 GRTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:28 GUNUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:28 HAEDALUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:29 HANAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:29 HBARPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:29 HBARUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:29 HEIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:29 HEMIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:30 HFTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:30 HIGHUSDT Stoch RSI(1h,7)=64.95
2026/03/22 09:48:30 HIPPOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:30 HIVEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:31 HMSTRUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:31 HNTUSDT Stoch RSI(1h,7)=41.23
2026/03/22 09:48:31 HOLOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:31 HOMEUSDT Stoch RSI(1h,7)=37.15
2026/03/22 09:48:31 HOOKUSDT Stoch RSI(1h,7)=12.89
2026/03/22 09:48:32 HPERP Stoch RSI(1h,7)=69.78
2026/03/22 09:48:32 HPOS10IUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:32 HUMAUSDT Stoch RSI(1h,7)=83.00
2026/03/22 09:48:32 HUSDT Stoch RSI(1h,7)=26.62
2026/03/22 09:48:33 HYPEPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:33 HYPERUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:33 HYPEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:33 ICNTPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:33 ICNTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:34 ICPPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:34 ICPUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:34 ICXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:34 IDUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:35 ILVUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:35 IMXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:35 INITUSDT Stoch RSI(1h,7)=57.82
2026/03/22 09:48:35 INJPERP Stoch RSI(1h,7)=53.69
2026/03/22 09:48:35 INJUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:36 INUSDT Stoch RSI(1h,7)=35.59
2026/03/22 09:48:36 INXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:36 IOSTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:36 IOTAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:37 IOTXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:37 IOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:37 IPPERP Stoch RSI(1h,7)=41.53
2026/03/22 09:48:38 IPUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:38 IRYSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:38 JASMYUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:38 JCTUSDT Stoch RSI(1h,7)=100.00
2026/03/22 09:48:40 JELLYJELLYUSDT Stoch RSI(1h,7)=15.60
2026/03/22 09:48:40 JSTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:40 JTOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:41 JUPUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:41 KAIAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:41 KAITOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:41 KASPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:48:42 KASUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:42 KATUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:42 KAVAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:42 KERNELUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:42 KGENUSDT Stoch RSI(1h,7)=30.10
2026/03/22 09:48:43 KITEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:43 KMNOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:43 KNCUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:43 KSMUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:44 L3USDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:44 LABUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:44 LAUSDT Stoch RSI(1h,7)=32.38
2026/03/22 09:48:44 LDOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:44 LIGHTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:45 LINEAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:48:45 LINKPERP Stoch RSI(1h,7)=100.00
2026/03/22 09:48:48 Анализ завершён. Следующий запуск через 1 минуту...
2026/03/22 09:49:48 Запуск анализа рынка (1h Stoch RSI)...
2026/03/22 09:49:48 0GUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:48 1000000BABYDOGEUSDT Stoch RSI(1h,7)=38.20
2026/03/22 09:49:49 1000000CHEEMSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:49 1000000MOGUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:49 10000QUBICUSDT Stoch RSI(1h,7)=14.89
2026/03/22 09:49:49 10000SATSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:50 1000BONKPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:49:50 1000BONKUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:50 1000BTTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:50 1000CATUSDT Stoch RSI(1h,7)=54.22
2026/03/22 09:49:51 1000FLOKIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:51 1000LUNCUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:51 1000NEIROCTOPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:49:51 1000NEIROCTOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:52 1000PEPEPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:49:52 1000PEPEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:52 1000RATSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:52 1000TAGUSDT Stoch RSI(1h,7)=33.47
2026/03/22 09:49:52 1000TOSHIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:53 1000TURBOUSDT Stoch RSI(1h,7)=19.35
2026/03/22 09:49:53 1000XECUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:53 1INCHUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:53 2ZUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:54 4USDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:54 AAVEPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:49:54 AAVEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:54 ACEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:54 ACHUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:55 ACTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:55 ACUUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:55 ACXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:55 ADAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:56 AERGOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:56 AEROUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:56 AEVOPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:49:56 AEVOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:56 AGIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:57 AGLDUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:57 AIOUSDT Stoch RSI(1h,7)=6.00
2026/03/22 09:49:57 AIOZUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:57 AIXBTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:58 AKEUSDT Stoch RSI(1h,7)=70.46
2026/03/22 09:49:58 AKTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:58 ALCHUSDT Stoch RSI(1h,7)=26.95
2026/03/22 09:49:58 ALGOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:58 ALICEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:59 ALLOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:59 ALPINEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:59 ALTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:49:59 ANIMEUSDT Stoch RSI(1h,7)=61.81
2026/03/22 09:50:00 ANKRUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:00 APEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:00 APEXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:00 API3USDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:01 APRUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:01 APTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:01 ARBPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:50:01 ARBUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:01 ARCUSDT Stoch RSI(1h,7)=8.41
2026/03/22 09:50:02 ARIAUSDT Stoch RSI(1h,7)=62.03
2026/03/22 09:50:02 ARKMUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:02 ARKUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:02 ARPAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:03 ARUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:03 ASPUSDT Stoch RSI(1h,7)=41.07
2026/03/22 09:50:03 ASRUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:03 ASTERPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:50:03 ASTERUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:04 ASTRUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:04 ATHUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:04 ATOMUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:04 ATUSDT Stoch RSI(1h,7)=100.00
2026/03/22 09:50:05 AUCTIONUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:05 AUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:05 AVAAIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:05 AVAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:05 AVAXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:06 AVLUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:06 AVNTPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:50:06 AVNTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:06 AWEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:07 AXLUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:07 AXSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:07 AZTECUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:07 B2USDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:07 B3USDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:08 BABYUSDT Stoch RSI(1h,7)=39.76
2026/03/22 09:50:08 BANANAS31USDT Stoch RSI(1h,7)=26.47
2026/03/22 09:50:08 BANANAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:08 BANDUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:08 BANKUSDT Stoch RSI(1h,7)=64.80
2026/03/22 09:50:09 BANUSDT Stoch RSI(1h,7)=85.77
2026/03/22 09:50:09 BARDUSDT Stoch RSI(1h,7)=30.86
2026/03/22 09:50:09 BATUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:09 BBUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:10 BCHPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:50:10 BCHUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:11 BEAMUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:11 BEATUSDT Stoch RSI(1h,7)=19.87
2026/03/22 09:50:11 BELUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:11 BERAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:11 BICOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:12 BIGTIMEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:12 BIOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:12 BIRBUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:12 BLASTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:13 BLESSUSDT Stoch RSI(1h,7)=100.00
2026/03/22 09:50:13 BLUAIUSDT Stoch RSI(1h,7)=13.48
2026/03/22 09:50:13 BLURUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:13 BMTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:13 BNBPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:50:14 BNBUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:14 BNTUSDT Stoch RSI(1h,7)=34.67
2026/03/22 09:50:14 BOBAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:14 BOBBOBUSDT Stoch RSI(1h,7)=68.87
2026/03/22 09:50:15 BOMEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:15 BRETTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:15 BREVUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:15 BROCCOLIUSDT Stoch RSI(1h,7)=18.25
2026/03/22 09:50:16 BRUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:17 BSUUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:17 BSVUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:17 BTCPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:50:18 BTCUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:19 BTCUSDT-03APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:50:19 BTCUSDT-10APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:50:19 BTCUSDT-24APR26 Stoch RSI(1h,7)=14.45
2026/03/22 09:50:19 BTCUSDT-25DEC26 Stoch RSI(1h,7)=100.00
2026/03/22 09:50:20 BTCUSDT-25SEP26 Stoch RSI(1h,7)=0.00
2026/03/22 09:50:20 BTCUSDT-26JUN26 Stoch RSI(1h,7)=0.00
2026/03/22 09:50:20 BTCUSDT-27MAR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:50:20 BTCUSDT-29MAY26 Stoch RSI(1h,7)=50.17
2026/03/22 09:50:20 BTRUSDT Stoch RSI(1h,7)=16.75
2026/03/22 09:50:21 BUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:21 C98USDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:21 CAKEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:21 CAMPUSDT Stoch RSI(1h,7)=51.72
2026/03/22 09:50:22 CARVUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:22 CATIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:22 CCUSDT Stoch RSI(1h,7)=31.82
2026/03/22 09:50:22 CELOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:23 CETUSUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:23 CFGUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:23 CFXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:23 CGPTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:24 CHILLGUYUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:24 CHRUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:24 CHZUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:24 CKBUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:25 CLANKERUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:25 CLOUDUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:25 CLOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:25 COAIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:26 COMPUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:26 COOKIEUSDT Stoch RSI(1h,7)=4.05
2026/03/22 09:50:26 COOKUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:26 COREUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:26 COTIUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:27 COWUSDT Stoch RSI(1h,7)=46.97
2026/03/22 09:50:27 CROSSUSDT Stoch RSI(1h,7)=52.65
2026/03/22 09:50:27 CROUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:28 CRVPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:50:28 CRVUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:28 CTCUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:28 CTKUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:29 CUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:29 CVCUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:29 CVXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:29 CYBERUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:30 CYSUSDT Stoch RSI(1h,7)=57.43
2026/03/22 09:50:30 DASHUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:30 DBRUSDT Stoch RSI(1h,7)=29.19
2026/03/22 09:50:31 DEEPUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:31 DEGENUSDT Stoch RSI(1h,7)=12.11
2026/03/22 09:50:31 DEXEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:31 DIAUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:32 DOGEPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:50:32 DOGEUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:32 DOGEUSDT-03APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:50:32 DOGEUSDT-10APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:50:32 DOGEUSDT-24APR26 Stoch RSI(1h,7)=0.00
2026/03/22 09:50:33 DOGEUSDT-27MAR26 Stoch RSI(1h,7)=100.00
2026/03/22 09:50:33 DOGUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:34 DOLOUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:34 DOODUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:34 DOTPERP Stoch RSI(1h,7)=0.00
2026/03/22 09:50:35 DOTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:35 DRIFTUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:35 DUSKUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:35 DYDXUSDT Stoch RSI(1h,7)=0.00
2026/03/22 09:50:36 DYMUSDT Stoch RSI(1h,7)=0.00
